Id,SalePrice
2734,135945.40109564707
2735,129517.97374834522
2736,123252.36504657558
2737,134797.1999424645
2738,157697.93815550412
2739,135815.36930090789
2740,144711.13776065595
2741,156515.81403179985
2742,146781.4863071688
2743,154267.18148991055
2744,143201.4737306262
2745,136954.6562948537
2746,159338.62859670378
2747,126450.56191605635
2748,126104.07698217862
2749,128251.28073977199
2750,131749.8286196254
2751,180549.8826970751
2752,146228.07780859436
2753,198663.4984748008
2754,138814.8088904011
2755,83727.94916378464
2756,63345.05130871131
2757,88809.85384812708
2758,165008.08197842183
2759,120965.56118114638
2760,137617.41831658265
2761,139188.79700371134
2762,181181.8238533475
2763,139040.3503513368
2764,290386.1923169332
2765,131391.96254498925
2766,86439.78527087762
2767,127603.37860447507
2768,128006.24186367243
2769,144686.20204219173
2770,109148.99062344256
2771,110669.1964057159
2772,159981.10526138244
2773,137283.49117914788
2774,107181.08806095512
2775,145456.8317049419
2776,146442.1313733561
2777,106173.80200015323
2778,114002.33474735935
2779,88409.73706448943
2780,89121.92308851877
2781,95897.28729297666
2782,88202.96185753099
2783,120370.65659868589
2784,132983.7829963989
2785,68409.09775088083
2786,126826.15271175241
2787,65580.90051181492
2788,173411.84237583695
2789,89619.39900109467
2790,113141.44671235152
2791,49069.23715481633
2792,163276.2062950743
2793,103385.61611423384
2794,121451.72938268179
2795,96839.90987278521
2796,192108.8218506549
2797,103215.2349730216
2798,118473.26915191198
2799,70535.91080589047
2800,109282.45406532285
2801,129147.93050376106
2802,160801.1597883198
2803,130714.36044475205
2804,98567.94193818835
2805,85851.35204950052
2806,166332.86632113502
2807,144989.8415518237
2808,134641.65277032892
2809,121846.1901187263
2810,152981.75670849238
2811,159498.73271938376
2812,145073.26925654482
2813,152354.17724194066
2814,91744.1678382443
2815,236832.1786413235
2816,161762.48881685617
2817,129478.49882015864
2818,174852.45754115697
2819,139222.316056638
2820,109425.15931633253
2821,196484.06750624155
2822,295859.37874213024
2823,156929.5961157724
2824,140003.68882035345
2825,131389.68014845444
2826,143001.16887615435
2827,214341.0258172693
2828,200929.45103074584
2829,216676.196842496
2830,171562.96445444168
2831,240126.08361841345
2832,315993.50501356344
2833,219071.61023803547
2834,222736.57816919676
2835,188341.78506769313
2836,166416.80986364878
2837,156055.22654882565
2838,170895.1502952624
2839,206323.08502977592
2840,204488.54484927468
2841,223908.68622843653
2842,149618.40207743752
2843,175960.15431532884
2844,129787.81486950834
2845,204119.4650534381
2846,206408.07350720113
2847,217345.18103299048
2848,198352.9221019016
2849,279473.0576922591
2850,211275.5218960477
2851,238210.48638800942
2852,231564.32567297618
2853,136505.45248183713
2854,198446.01460264158
2855,202970.39337168727
2856,186800.62761317007
2857,206006.80990366405
2858,106984.58362030926
2859,130804.28934959706
2860,124155.08566966033
2861,179703.5139078
2862,128492.71496572952
2863,229430.3233176395
2864,143340.67208181397
2865,135287.84098172328
2866,105384.11586099761
2867,90943.29840899818
2868,94638.13077983748
2869,129891.39344705438
2870,86759.44974157507
2871,51250.13490568078
2872,94352.73482908099
2873,147638.3607519794
2874,114167.5147103057
2875,167841.979190501
2876,141680.88497789908
2877,164076.86983829786
2878,134065.39765010847
2879,101518.04995632783
2880,140447.03601222625
2881,172440.44666947532
2882,201545.74828810847
2883,208562.61174434266
2884,197801.33046672295
2885,203989.46279232902
2886,92097.20913291242
2887,139150.11363728534
2888,54823.84843423275
2889,78685.25753190341
2890,137882.0252815758
2891,39075.14020149385
2892,68928.21329620318
2893,50900.075502532825
2894,338227.36505065585
2895,275513.8642694377
2896,208137.83586021018
2897,142945.15257038354
2898,203516.32184630155
2899,160369.608033963
2900,206323.51877199044
2901,183382.98849527424
2902,326825.7097060165
2903,356234.5144226373
2904,87470.63593773614
2905,200610.4600078831
2906,109811.2784164201
2907,132349.6538673122
2908,147625.986586215
2909,79919.32741805834
2910,80012.83437889548
2911,140450.89158828926
2912,84101.5109166217
2913,79327.41483704
2914,86359.06889879644
2915,83943.85776986984
2916,160264.9043712341
2917,115893.19157789182
2918,218851.1647399989
